Transport Name,Customer Name,Shipping Point,Shipment Number,Ship To Address,Truck Plate,Product Name,Logon Number,Driver Name,First Weighing date,Dispatch Date1,Arrival Date And Time,Night Driving,Ring,Region,Customer Type,Quantity,Safety Violation,Dispatch Date,Truck Plate,OTD (IN %)
TETRALOG NIGERIA LIMITED,CHY-KENS & SONS VENTURES LTD,ENUGU DEPOT,33512012352,ABAGANA TIMBER SHED,ENU604XA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68961998,0,8/11/2020 14:22,8/11/2020 14:22,8/11/2020 17:19,NO,Ring 1,East,Trade,30.15,VIOLATED,8/11/2020,ENU604XA,12.30%
TETRALOG NIGERIA LIMITED,ANGEL ONYEBUCHI OGU BIZ VENTURES,ENUGU DEPOT,33512012629,"341/399 ZIK AVENUE,",ENU604XA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68981418,0,8/20/2020 14:21,8/20/2020 14:21,8/21/2020 7:28,NO,Ring 1,East,Trade,30.15,VIOLATED,8/20/2020,ENU604XA,71.33%
TETRALOG NIGERIA LIMITED,JANNY & SONS VENTURES LIMITED,ENUGU DEPOT,33512012754,400 ZIK AVENUE ROAD AWKA,ENU604XA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68991000,PROSPER OKOLOISE,8/24/2020 11:55,8/24/2020 11:55,8/24/2020 16:25,NO,Ring 1,East,Trade,30.15,VIOLATED,8/24/2020,ENU604XA,18.75%
TETRALOG NIGERIA LIMITED,ANGEL ONYEBUCHI OGU BIZ VENTURES,ENUGU DEPOT,33512013021,"341/399 ZIK AVENUE,",ENU604XA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69087580,0,9/1/2020 14:50,9/1/2020 14:50,9/2/2020 7:00,NO,Ring 1,East,Trade,30.15,VIOLATED,9/1/2020,ENU604XA,67.39%
TETRALOG NIGERIA LIMITED,CHY-KENS & SONS VENTURES LTD,ENUGU DEPOT,33512013106,ABAGANA TIMBER SHED,ENU604XA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69114986,0,9/4/2020 12:08,9/4/2020 12:08,9/4/2020 16:12,NO,Ring 1,East,Trade,30.15,VIOLATED,9/4/2020,ENU604XA,16.96%
TETRALOG NIGERIA LIMITED,CHY-KENS & SONS VENTURES LTD,ENUGU DEPOT,33512013179,ABAGANA TIMBER SHED,ENU604XA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69114992,0,9/5/2020 17:06,9/5/2020 17:06,9/6/2020 6:51,NO,Ring 1,East,Trade,30.15,VIOLATED,9/5/2020,ENU604XA,57.34%
TETRALOG NIGERIA LIMITED,CHY-KENS & SONS VENTURES LTD,ENUGU DEPOT,33512013277,ABAGANA TIMBER SHED,ENU604XA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69114998,PROSPER OKOLOISE,9/7/2020 18:17,9/7/2020 18:17,9/8/2020 7:12,NO,Ring 1,East,Trade,30.15,VIOLATED,9/7/2020,ENU604XA,53.83%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512006316,"BUILDING MATERIAL MARKET,",ENU868XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67992971,0,2/29/2020 11:15,2/29/2020 11:15,2/29/2020 12:59,YES,Ring 1,East,Trade,40,NO VIOLATION,2/29/2020,ENU868XV,7.22%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512006624,"BUILDING MATERIAL MARKET,",ENU868XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68012155,0,3/9/2020 13:13,3/9/2020 13:13,3/9/2020 14:15,YES,Ring 1,East,Trade,40,NO VIOLATION,3/9/2020,ENU868XV,4.31%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512007395,"BUILDING MATERIAL MARKET,",ENU868XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68196736,0,3/27/2020 17:45,3/27/2020 17:45,3/27/2020 22:36,NO,Ring 1,East,Trade,40,NO VIOLATION,3/27/2020,ENU868XV,20.24%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512008132,"BUILDING MATERIAL MARKET,",ENU868XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68243753,VICTOR AGU,4/18/2020 11:30,4/18/2020 11:30,4/18/2020 18:51,NO,Ring 1,East,Trade,40,NO VIOLATION,4/18/2020,ENU868XV,30.66%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512008110,"BUILDING MATERIAL MARKET,",ENU868XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68243767,0,4/17/2020 19:08,4/17/2020 19:08,4/18/2020 13:03,NO,Ring 1,East,Trade,40,NO VIOLATION,4/17/2020,ENU868XV,74.72%
VICKY WORLD International Concept,ANGEL ONYEBUCHI OGU BIZ VENTURES,ENUGU DEPOT,33512010832,"341/399 ZIK AVENUE,",ENU868XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68660313,0,6/29/2020 13:45,6/29/2020 13:45,6/30/2020 11:42,YES,Ring 1,East,Trade,40,NO VIOLATION,6/29/2020,ENU868XV,91.46%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512006651,"BUILDING MATERIAL MARKET,",ENU868XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68012075,JIMMY UNWANNA AUGUSTINE,3/10/2020 10:15,3/10/2020 10:15,3/10/2020 15:27,YES,Ring 1,East,Trade,40,NO VIOLATION,3/10/2020,ENU868XV,21.68%
VICKY WORLD International Concept,VUNIC GLOBAL CONNECT SERVICES,MFA,33016026164,OLD EXPRESS ROAD ABA 48 (ABA),ENU869XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68353224,UCHENNA PETER CHUKWU,5/14/2020 0:29,5/14/2020 7:52,5/16/2020 12:43,NO,Ring 1,East,Trade,40,VIOLATED,5/14/2020,ENU869XV,220.24%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512008107,"BUILDING MATERIAL MARKET,",ENU869XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68243771,0,4/17/2020 19:04,4/17/2020 19:04,4/18/2020 13:49,NO,Ring 1,East,Trade,40,NO VIOLATION,4/17/2020,ENU869XV,78.16%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512006318,"BUILDING MATERIAL MARKET,",ENU871XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67992972,0,2/29/2020 11:55,2/29/2020 11:55,2/29/2020 13:30,YES,Ring 1,East,Trade,40,NO VIOLATION,2/29/2020,ENU871XV,6.60%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512007002,"BUILDING MATERIAL MARKET,",ENU871XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68011509,JIMMY UNWANNA AUGUSTINE,3/18/2020 19:39,3/18/2020 19:39,3/18/2020 21:49,YES,Ring 1,East,Trade,40,NO VIOLATION,3/18/2020,ENU871XV,9.07%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512007610,"BUILDING MATERIAL MARKET,",ENU871XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68211484,0,4/3/2020 10:51,4/3/2020 10:51,4/3/2020 18:25,YES,Ring 1,East,Trade,40,NO VIOLATION,4/3/2020,ENU871XV,31.53%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512008147,"BUILDING MATERIAL MARKET,",ENU871XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68243772,0,4/18/2020 11:43,4/18/2020 11:43,4/18/2020 12:18,NO,Ring 1,East,Trade,40,NO VIOLATION,4/18/2020,ENU871XV,2.43%
VICKY WORLD International Concept,VUNIC GLOBAL CONNECT SERVICES,MFA,33017006747,OLD EXPRESS ROAD ABA 48 (ABA),ENU880XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68353064,OKOH FRANKLIN UKPAI,5/13/2020 20:10,5/14/2020 0:30,5/14/2020 15:52,NO,Ring 1,East,Trade,40,NO VIOLATION,5/14/2020,ENU880XV,64.03%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512008130,"BUILDING MATERIAL MARKET,",ENU880XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68243752,OKEREKE ALOYSIUS,4/18/2020 11:27,4/18/2020 11:27,4/18/2020 15:26,YES,Ring 1,East,Trade,40,NO VIOLATION,4/18/2020,ENU880XV,16.61%
VICKY WORLD International Concept,AWARD COMMUNICATION & LINK,MFA,33016027396,"OPPOSITE NEW IKWO ROAD JUNCTION, AB",ENU880XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68424947,OKOH FRANKLIN UKPAI,5/23/2020 1:11,5/23/2020 7:22,5/23/2020 18:34,NO,Ring 1,East,Trade,40,VIOLATED,5/23/2020,ENU880XV,46.72%
VICKY WORLD International Concept,ANGEL ONYEBUCHI OGU BIZ VENTURES,ENUGU DEPOT,33512010833,"341/399 ZIK AVENUE,",ENU880XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68660312,0,6/29/2020 13:47,6/29/2020 13:47,6/30/2020 13:07,YES,Ring 1,East,Trade,40,NO VIOLATION,6/29/2020,ENU880XV,97.22%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512006972,"BUILDING MATERIAL MARKET,",ENU881XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68011510,0,3/18/2020 15:06,3/18/2020 15:06,3/19/2020 10:31,YES,Ring 1,East,Trade,40,NO VIOLATION,3/18/2020,ENU881XV,80.90%
VICKY WORLD International Concept,VUNIC GLOBAL CONNECT SERVICES,MFA,33017006779,OLD EXPRESS ROAD ABA 48 (ABA),ENU881XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68363804,OLEJA GODWIN,5/14/2020 3:28,5/14/2020 8:23,5/15/2020 10:43,NO,Ring 1,East,Trade,40,VIOLATED,5/14/2020,ENU881XV,109.79%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512008127,"BUILDING MATERIAL MARKET,",ENU881XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68243756,OKEREKE ALOYSIUS,4/18/2020 11:23,4/18/2020 11:23,4/18/2020 11:53,NO,Ring 1,East,Trade,40,NO VIOLATION,4/18/2020,ENU881XV,2.09%
VICKY WORLD International Concept,GLOBAL SNCO (WA) LIMITED,ENUGU DEPOT,33512008028,"BUILDING MATERIAL MARKET,",ENU881XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68243790,OKEREKE ALOYSIUS,4/17/2020 14:07,4/17/2020 14:07,4/17/2020 19:32,YES,Ring 1,East,Trade,40,NO VIOLATION,4/17/2020,ENU881XV,22.63%
VICKY WORLD International Concept,INFOR & BROS NIGERIA LIMITED,MFA,33017007129,6 OJIKE/GROTZ LANE,ENU898XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68389628,ABDULLAHI ABDULMUMINI,5/20/2020 2:51,5/20/2020 4:42,5/20/2020 22:08,YES,Ring 1,East,Trade,40,NO VIOLATION,5/20/2020,ENU898XV,72.65%
VICKY WORLD International Concept,VUNIC GLOBAL CONNECT SERVICES,MFA,33016025970,OLD EXPRESS ROAD ABA 48 (ABA),ENU899XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68353063,OGWUGUA IFEANYI,5/12/2020 14:47,5/12/2020 18:54,5/14/2020 9:09,NO,Ring 1,East,Trade,40,VIOLATED,5/12/2020,ENU899XV,159.44%
VICKY WORLD International Concept,AWARD COMMUNICATION & LINK,MFA,33016027433,"OPPOSITE NEW IKWO ROAD JUNCTION, AB",ENU899XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68426048,OGWUGUA IFEANYI,5/23/2020 10:13,5/23/2020 13:02,5/23/2020 19:54,YES,Ring 1,East,Trade,40,NO VIOLATION,5/23/2020,ENU899XV,28.65%
VICKY WORLD International Concept,AWARD COMMUNICATION & LINK,MFA,33016036914,"OPPOSITE NEW IKWO ROAD JUNCTION, AB",ENU899XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68890783,OGWUGUA IFEANYI,7/29/2020 0:47,7/29/2020 2:45,7/29/2020 12:53,NO,Ring 1,East,Trade,40.2,VIOLATED,7/29/2020,ENU899XV,42.26%
VICKY WORLD International Concept,VUNIC GLOBAL CONNECT SERVICES,MFA,33016025877,OLD EXPRESS ROAD ABA 48 (ABA),ENU901XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68353062,OCHONU PETER DONNY,5/11/2020 19:16,5/12/2020 3:35,5/12/2020 20:39,YES,Ring 1,East,Trade,40,NO VIOLATION,5/12/2020,ENU901XV,71.17%
VICKY WORLD International Concept,VUNIC GLOBAL CONNECT SERVICES,MFA,33017006848,OLD EXPRESS ROAD ABA 48 (ABA),ENU901XV,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68353067,OCHONU PETER DONNY,5/14/2020 17:56,5/14/2020 23:47,5/15/2020 13:20,NO,Ring 1,East,Trade,40,NO VIOLATION,5/14/2020,ENU901XV,56.50%
VICKY WORLD International Concept,INFOR & BROS NIGERIA LIMITED,MFA,33016026965,6 OJIKE/GROTZ LANE,ENU901XV,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68389625,OCHONU PETER DONNY,5/20/2020 2:52,5/20/2020 5:24,5/20/2020 18:37,NO,Ring 1,East,Trade,40,VIOLATED,5/20/2020,ENU901XV,55.07%
MULTIPRO CONSUMER PRODUCTS LIMITED,DAVIDSON GLOBAL NIG ENT,Owerri Depot,33612000622,"ORLU LINE, BLOCK 67, SHOP 3,",EPE125XX,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67565053,ABDULLAHI ABDULMUMINI,1/20/2020 16:41,1/20/2020 16:41,1/21/2020 9:46,YES,Ring 1,East,Trade,45,NO VIOLATION,1/20/2020,EPE125XX,71.22%
MULTIPRO CONSUMER PRODUCTS LIMITED,ESTRA MARKS VENTURES,PORT HARCOURT 2 DEPOT,33622000314,TRANS WOJI ROAD,EPE125XX,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67571440,0,1/29/2020 15:36,1/29/2020 15:36,1/30/2020 14:56,YES,Ring 1,East,Trade,45,NO VIOLATION,1/29/2020,EPE125XX,97.23%
MULTIPRO CONSUMER PRODUCTS LIMITED,K.E.O MERCHANDISING COMPANY,PORT HARCOURT 2 DEPOT,33622000340,56 RCC ROAD EKET,EPE125XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67781822,SEGUN AREMU OYERINDE,2/4/2020 13:00,2/4/2020 13:00,2/4/2020 17:10,YES,Ring 1,East,Trade,45,NO VIOLATION,2/4/2020,EPE125XX,17.40%
MULTIPRO CONSUMER PRODUCTS LIMITED,VINE LOV UGO ENTERPRISES,Owerri Depot,33612000907,WORLD BANK MARKET (OWERRI),EPE125XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67855226,ABDULLAHI ABDULMUMINI,2/11/2020 12:37,2/11/2020 12:37,2/11/2020 16:32,YES,Ring 1,East,Trade,45,NO VIOLATION,2/11/2020,EPE125XX,16.33%
MULTIPRO CONSUMER PRODUCTS LIMITED,SETRACO NIGERIA LIMITED,MFA,33016014161,"1KM BEFORE IKOM BRIDGE, KATSINALA C",EPE125XX,CEM I / A-L 52.5N JUMBO K2,67809094,OYERINDE MOSES OLABODE,2/14/2020 13:17,2/14/2020 16:58,2/15/2020 8:27,YES,Ring 1,East,Key,40,NO VIOLATION,2/14/2020,EPE125XX,64.58%
MULTIPRO CONSUMER PRODUCTS LIMITED,FUGLE NIGERIA LIMITED,MFA,33016014471,"MBOK JUNCTION, EDOR (IKOM)",EPE125XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67814940,OYERINDE MOSES OLABODE,2/16/2020 13:35,2/16/2020 19:45,2/17/2020 15:19,YES,Ring 1,East,Trade,40,NO VIOLATION,2/16/2020,EPE125XX,81.56%
MULTIPRO CONSUMER PRODUCTS LIMITED,CHINASA ASOGWA VENTURES,MFA,33019007743,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),EPE127XX,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67718561,ABDULLAHI BELLO,1/28/2020 14:24,1/28/2020 15:38,1/29/2020 12:18,YES,Ring 1,East,Trade,40,NO VIOLATION,1/28/2020,EPE127XX,86.13%
MULTIPRO CONSUMER PRODUCTS LIMITED,UBOTEX NIG. LTD.,MFA,33018005192,"ETE JUNCTION, IKOT ABASI",EPE127XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67768112,ABDULLAHI BELLO,1/30/2020 21:12,1/31/2020 8:48,2/1/2020 8:08,YES,Ring 1,East,Trade,40,NO VIOLATION,1/31/2020,EPE127XX,97.22%
MULTIPRO CONSUMER PRODUCTS LIMITED,AWARD COMMUNICATION & LINK,MFA,33017001891,"OPPOSITE NEW IKWO ROAD JUNCTION, AB",EPE127XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67820366,ABDULLAHI BELLO,2/17/2020 19:49,2/18/2020 6:36,2/18/2020 17:30,YES,Ring 1,East,Trade,40,NO VIOLATION,2/18/2020,EPE127XX,45.42%
MULTIPRO CONSUMER PRODUCTS LIMITED,ESTRA MARKS VENTURES,PORT HARCOURT 2 DEPOT,33622000387,TRANS WOJI ROAD,EPE127XX,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67814379,0,2/25/2020 9:56,2/25/2020 9:56,2/25/2020 13:45,YES,Ring 1,East,Trade,45,NO VIOLATION,2/25/2020,EPE127XX,15.90%
MULTIPRO CONSUMER PRODUCTS LIMITED,GLOBAL 50:50 CONCEPT NIG. LTD,Owerri Depot,33612000630,"6 ROAD 3 IMO HOUSING ESTATE,",EPE132XX,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67702490,ABDULLAHI ABDULMUMINI,1/21/2020 14:29,1/21/2020 14:29,1/22/2020 9:05,YES,Ring 1,East,Trade,45,NO VIOLATION,1/21/2020,EPE132XX,77.50%
MULTIPRO CONSUMER PRODUCTS LIMITED,MABILCO ENTERPRISE,ABA DEPOT,33652001005,"Amasoma road, Bayelsa state 38 (Amasoma)",EPE132XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67940847,0,2/27/2020 14:03,2/27/2020 14:03,2/29/2020 12:10,NO,Ring 1,East,Trade,40,VIOLATED,2/27/2020,EPE132XX,192.15%
MULTIPRO CONSUMER PRODUCTS LIMITED,VINE LOV UGO ENTERPRISES,Owerri Depot,33612002210,WORLD BANK MARKET (OWERRI),EPE132XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68334145,0,5/6/2020 17:15,5/6/2020 17:15,5/7/2020 16:03,NO,Ring 1,East,Trade,45,NO VIOLATION,5/6/2020,EPE132XX,95.00%
MULTIPRO CONSUMER PRODUCTS LIMITED,Ebonyi State Government,MFA,33017005101,"Ebonyi State Secretariat, (Abakaliki)",EPE132XX,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68230316,JOSEPH OLUKANMI,4/11/2020 13:26,4/11/2020 17:14,4/13/2020 15:16,NO,Ring 1,East,Trade,45,VIOLATED,4/11/2020,EPE132XX,191.86%
MULTIPRO CONSUMER PRODUCTS LIMITED,GLOBAL 50:50 CONCEPT NIG. LTD,Owerri Depot,33612000652,"SHOP 5, LINE D AKOKWA TIMBER MARKET",EPE142XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67722475,ABDULLAHI ABDULMUMINI,1/27/2020 12:11,1/27/2020 12:11,1/27/2020 18:09,YES,Ring 1,East,Trade,45,NO VIOLATION,1/27/2020,EPE142XX,24.86%
MULTIPRO CONSUMER PRODUCTS LIMITED,INFOR & BROS NIGERIA LIMITED,Owerri Depot,33612000692,6 OJIKE/GROTZ LANE,EPE147XX,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67563629,ABDULLAHI ABDULMUMINI,1/28/2020 16:23,1/28/2020 16:23,1/29/2020 8:27,YES,Ring 1,East,Trade,40,NO VIOLATION,1/28/2020,EPE147XX,66.94%
MULTIPRO CONSUMER PRODUCTS LIMITED,IVANATE NIG LTD,Owerri Depot,33612000848,"6 UMUNA ROAD, ORLU IMO",EPE147XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67784527,ABDULLAHI ABDULMUMINI,2/5/2020 12:31,2/5/2020 12:31,2/6/2020 8:33,YES,Ring 1,East,Trade,45,NO VIOLATION,2/5/2020,EPE147XX,83.47%
MULTIPRO CONSUMER PRODUCTS LIMITED,SETRACO NIGERIA LIMITED,MFA,33017001265,"SETRACO YARD IHUBE, (OKIGWE)",EPE147XX,CEM II / A-L 42.5N - POWERMAX-JUMBO K2,67808922,JOSEPH OLUKANMI,2/8/2020 9:24,2/8/2020 22:28,2/10/2020 8:14,NO,Ring 1,East,Key,40,VIOLATED,2/8/2020,EPE147XX,140.69%
MULTIPRO CONSUMER PRODUCTS LIMITED,GLOBAL 50:50 CONCEPT NIG. LTD,Owerri Depot,33612000654,"6 ROAD 3 IMO HOUSING ESTATE,",EPE151XX,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67722524,ABDULLAHI ABDULMUMINI,1/27/2020 12:13,1/27/2020 12:13,1/28/2020 7:09,YES,Ring 1,East,Trade,45,NO VIOLATION,1/27/2020,EPE151XX,78.89%
MULTIPRO CONSUMER PRODUCTS LIMITED,CHINASA ASOGWA VENTURES,MFA,33019008390,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),EPE151XX,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67827958,ADETUNJI A. MUSEDIQ,2/23/2020 19:36,2/24/2020 2:53,2/24/2020 17:02,YES,Ring 1,East,Trade,40,NO VIOLATION,2/24/2020,EPE151XX,58.96%
MULTIPRO CONSUMER PRODUCTS LIMITED,SETRACO NIGERIA LIMITED,MFA,33016018532,"SETRACO YARD IHUBE, (OKIGWE)",EPE151XX,CEM II / A-L 42.5N - POWERMAX-JUMBO K2,68069690,ADETUNJI A. MUSEDIQ,3/15/2020 15:30,3/16/2020 1:09,3/17/2020 7:49,NO,Ring 1,East,Key,40,VIOLATED,3/16/2020,EPE151XX,127.78%
MULTIPRO CONSUMER PRODUCTS LIMITED,SETRACO NIGERIA LIMITED,MFA,33016017810,"1KM BEFORE IKOM BRIDGE, KATSINALA C",EPE151XX,CEM I / A-L 52.5N JUMBO K2,68069667,ADETUNJI A. MUSEDIQ,3/10/2020 20:10,3/11/2020 11:41,3/12/2020 11:04,YES,Ring 1,East,Key,40,NO VIOLATION,3/11/2020,EPE151XX,97.48%
JOZA GLOBAL LOGISTIC LTD,IGWEMADU OGUADIMMA,ABA DEPOT,33652002285,11 MIVERTON AVENUE (ABA),EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69023711,0,8/19/2020 12:48,8/19/2020 12:48,8/19/2020 17:10,NO,Ring 1,East,Trade,20.1,VIOLATED,8/19/2020,EPE50YA,18.24%
JOZA GLOBAL LOGISTIC LTD,INFOR & BROS NIGERIA LIMITED,ABA DEPOT,33652002311,6 OJIKE/GROTZ LANE,EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69049269,0,8/22/2020 12:20,8/22/2020 12:20,8/24/2020 9:44,NO,Ring 1,East,Trade,20.1,NO VIOLATION,8/22/2020,EPE50YA,189.17%
JOZA GLOBAL LOGISTIC LTD,GLOJOESAM INVESTMENT LTD,ABA DEPOT,33652002326,Uratta Timber Market,EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69060024,0,8/24/2020 13:50,8/24/2020 13:50,8/24/2020 14:50,NO,Ring 1,East,Trade,20.1,VIOLATED,8/24/2020,EPE50YA,4.18%
JOZA GLOBAL LOGISTIC LTD,JUDE C. MATHIAS,ABA DEPOT,33652002337,"170, AROCHUKWU ROAD 170 (OHAFIA)",EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69040937,0,8/25/2020 12:46,8/25/2020 12:46,8/25/2020 22:39,YES,Ring 1,East,Trade,20.1,NO VIOLATION,8/25/2020,EPE50YA,41.18%
JOZA GLOBAL LOGISTIC LTD,JUDE C. MATHIAS,ABA DEPOT,33652002382,"170, AROCHUKWU ROAD 170 (OHAFIA)",EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69073809,0,8/31/2020 11:02,8/31/2020 11:02,8/31/2020 12:19,NO,Ring 1,East,Trade,20.1,VIOLATED,8/31/2020,EPE50YA,5.41%
JOZA GLOBAL LOGISTIC LTD,DAVID STEVEN,ABA DEPOT,33652002407,"OGO AMUVI, AMUVI VILLAGE (AROCHUKWU)",EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69117987,0,9/4/2020 12:32,9/4/2020 12:32,9/4/2020 16:08,NO,Ring 1,East,Trade,20.1,VIOLATED,9/4/2020,EPE50YA,15.05%
JOZA GLOBAL LOGISTIC LTD,GLOJOESAM INVESTMENT LTD,ABA DEPOT,33652002444,Uratta Timber Market,EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69168611,0,9/8/2020 10:00,9/7/2020 16:56,9/7/2020 17:30,NO,Ring 1,East,Trade,20.1,VIOLATED,9/7/2020,EPE50YA,2.39%
JOZA GLOBAL LOGISTIC LTD,JUDE C. MATHIAS,ABA DEPOT,33652002462,"170, AROCHUKWU ROAD 170 (OHAFIA)",EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69168884,0,9/8/2020 12:03,9/8/2020 12:03,9/8/2020 14:19,NO,Ring 1,East,Trade,20.1,VIOLATED,9/8/2020,EPE50YA,9.46%
JOZA GLOBAL LOGISTIC LTD,EZEUGO HYCIENTH,ABA DEPOT,33652002479,"Uratta Timber Market, Aba (ABA)",EPE50YA,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69179566,0,9/9/2020 16:29,9/9/2020 12:30,9/9/2020 13:16,NO,Ring 1,East,Trade,20.1,VIOLATED,9/9/2020,EPE50YA,3.25%
JOZA GLOBAL LOGISTIC LTD,GLOJOESAM INVESTMENT LTD,ABA DEPOT,33652002506,Uratta Timber Market,EPE50YA,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69198112,0,9/11/2020 15:30,9/11/2020 15:30,9/11/2020 16:43,NO,Ring 1,East,Trade,20.1,VIOLATED,9/11/2020,EPE50YA,5.10%
JOZA GLOBAL LOGISTIC LTD,GLOJOESAM INVESTMENT LTD,ABA DEPOT,33652002555,Uratta Timber Market,EPE50YA,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69217241,0,9/17/2020 10:27,9/17/2020 10:27,9/17/2020 11:09,NO,Ring 1,East,Trade,20,VIOLATED,9/17/2020,EPE50YA,2.93%
JOZA GLOBAL LOGISTIC LTD,JUDE C. MATHIAS,ABA DEPOT,33652002632,"170, AROCHUKWU ROAD 170 (OHAFIA)",EPE50YA,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69268197,0,11/4/2020 13:10,11/4/2020 13:13,11/5/2020 7:12,NO,Ring 1,East,Trade,20,VIOLATED,11/4/2020,EPE50YA,74.94%
